ncols         400
nrows         400
xllcorner     3111250
yllcorner     1981250
cellsize      250
NODATA_value  -9999
0	8	0	0	0	0	0	4	4	4	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	4	4	4	4	4	4	4	0	0	0	8	1	1	1	1	1	8	8	8	8	8	0	0	0	0	3	0	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	8	0	0	0	0	0	0	8	8	8	8	8	8	0	0	8	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	0	0	8	8	8	8	8	8	8	8	0	8	8	8	8	8	8	8	8	0	0	0	8	8	8	8	0	0	0	0	0	0	8	8	8	8	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	13	13	0	0	0	0	0	0	0	0	0	13	0	0	0	13	0	13	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	4	4	4	4	4	4	4	4	4	4	0	0	0	1	1	0	0	0	0	0	4	8	8	8	8	8	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	0	0	0	0	0	13	13	8
8	0	0	0	0	4	4	0	0	0	0	0	8	8	8	0	1	1	1	1	1	1	1	1	0	4	1	4	4	4	4	4	0	0	0	8	0	1	1	8	8	8	8	8	8	0	0	0	0	3	3	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	0	8	0	0	0	8	8	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	0	8	0	8	8	8	8	0	0	8	8	8	0	0	8	8	8	8	0	0	0	0	0	0	8	8	8	8	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0	13	13	0	0	0	0	13	13	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	1	0	1	1	0	0	0	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	0	0	0	0	13	13	13	8
0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	0	1	0	1	0	1	1	1	0	0	0	0	1	1	4	1	1	1	1	0	8	0	1	1	0	8	8	8	8	8	0	0	0	0	3	3	3	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	0	8	8	8	0	8	8	8	8	0	0	0	0	0	0	0	8	8	8	8	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	8	3	8	0	0	0	0	0	0	0	0	8	8	0	8	8	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	13	0	0	0	0	0	0	13	13	13	13	13	0	0	13	13	13	13	13	13	13	13	13	13	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	1	1	1	1	0	0	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	0	0	0	0	0	13	13	13	8
0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	4	1	1	1	1	0	8	0	0	0	8	8	8	0	0	0	3	3	0	0	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	0	0	0	0	0	8	8	8	8	8	8	0	0	8	8	8	8	8	8	8	8	8	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	8	8	8	8	8	0	8	8	8	0	0	0	0	0	0	0	8	8	8	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	8	0	0	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	13	13	13	0	13	13	0	13	13	13	13	13	0	0	13	13	13	13	13	13	13	13	13	13	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	1	0	0	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	8	8	8	0	0	0	0	0	0	13	13	13	8
0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8	8	8	8	8	8	8	0	4	4	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	0	0	0	0	8	8	8	8	8	8	0	0	8	8	8	8	8	8	0	8	8	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	8	8	8	0	8	8	8	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	8	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	13	13	13	13	13	13	13	13	13	13	0	0	0	13	13	13	13	13	13	0	0	13	0	13	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	1	1	1	0	0	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	8
0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	8	8	8	8	8	4	4	4	1	1	1	1	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	8	8	8	0	0	8	0	0	0	8	8	8	0	8	8	8	0	0	8	8	8	8	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	8	8	8	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	13	13	0	0	13	0	13	13	13	0	0	0	0	0	0	13	13	13	13	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	13	13	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	4	4	0	0	1	1	1	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	8	8	8	0	0	8	8	0	0	0	8	8	0	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	0	0	0	8	8	8	8	8	8	8	8	8	8	0	0	8	8	0	0	0	0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	8	4	4	4	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	1	1	1	1	1	8	8	8	8	8	8	8	0	0	0	13	13	13
0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	4	4	4	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	8	0	8	0	0	0	8	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	0	0	0	8	8	8	8	8	8	8	8	8	0	0	0	8	8	0	0	0	0	8	8	8	8	0	0	0	0	0	0	0	0	0	8	8	8	8	8	0	0	0	8	0	8	8	8	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	8	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	0	8	8	8	8	0	0	8	8	0	0	0	1	0	0	0	8	8	8	8	8	8	8	8	8	0	0	0	13	13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	8	8	8	8	8	8	8	0	8	0	0	0	0	0	0	0	0	0	0	8	8	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	8	0	8	8	8	8	8	8	8	8	8	8	0	0	0	8	8	8	8	8	8	8	8	0	0	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	0	0	8	8	0	0	0	0	8	8	8	0	0	3	3	3	0	0	3	3	0	8	0	0	0	0	0	0	3	3	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	4	4	0	0	4	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	8	4	4	4	4	0	0	4	4	0	4	4	0	0	0	0	0	0	0	0	1	1	1	0	8	8	8	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	13	13
0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	8	8	0	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	8	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	0	0	0	0	0	0	8	8	8	3	3	0	3	3	3	0	0	3	0	8	8	0	0	0	0	0	0	3	3	3	3	0	0	0	3	3	3	3	3	3	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	8	8	4	4	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	1	1	1	0	8	8	8	8	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	13	13
